CMDLINE /dlabscratch1/rak/conda/envs/gcd/bin/python examples/generate_geo_query.py --device cpu
MEM 29591.726562 1710861886.1643
MEM 29591.726562 1710861886.2654
MEM 29591.726562 1710861886.3659
MEM 29591.726562 1710861886.4664
MEM 29591.726562 1710861886.5671
MEM 29591.726562 1710861886.6677
MEM 29591.726562 1710861886.7683
MEM 29591.726562 1710861886.8688
MEM 29591.726562 1710861886.9697
MEM 29591.726562 1710861887.0702
MEM 29591.726562 1710861887.1708
MEM 29591.726562 1710861887.2713
MEM 29591.726562 1710861887.3718
MEM 29591.726562 1710861887.4724
MEM 29591.726562 1710861887.5729
MEM 29591.726562 1710861887.6734
MEM 29591.726562 1710861887.7739
MEM 29591.726562 1710861887.8744
MEM 29591.726562 1710861887.9753
MEM 29591.726562 1710861888.0760
MEM 29591.726562 1710861888.1765
MEM 29591.726562 1710861888.2769
MEM 29591.726562 1710861888.3774
MEM 29591.726562 1710861888.4779
MEM 29591.726562 1710861888.5789
MEM 29591.726562 1710861888.6798
MEM 29591.726562 1710861888.7810
MEM 29591.726562 1710861888.8815
MEM 29591.726562 1710861888.9820
MEM 29591.726562 1710861889.0827
MEM 29591.726562 1710861889.1832
MEM 29591.726562 1710861889.2837
MEM 29591.726562 1710861889.3850
MEM 29591.726562 1710861889.4855
MEM 29591.726562 1710861889.5861
MEM 29591.726562 1710861889.6865
MEM 29591.726562 1710861889.7872
MEM 29591.726562 1710861889.8883
MEM 29591.726562 1710861889.9888
MEM 29591.726562 1710861890.0899
MEM 29591.726562 1710861890.1903
MEM 29591.726562 1710861890.2912
MEM 29591.726562 1710861890.3921
MEM 29591.726562 1710861890.4932
MEM 29591.726562 1710861890.5937
MEM 29591.726562 1710861890.6942
MEM 29591.726562 1710861890.7947
MEM 29591.726562 1710861890.8951
MEM 29591.726562 1710861890.9956
MEM 29591.726562 1710861891.0961
MEM 29591.726562 1710861891.1965
MEM 29591.726562 1710861891.2970
MEM 29591.726562 1710861891.3978
MEM 29591.726562 1710861891.4988
MEM 29591.726562 1710861891.5998
MEM 29591.726562 1710861891.7004
MEM 29591.726562 1710861891.8008
MEM 29591.726562 1710861891.9013
MEM 29591.726562 1710861892.0018
MEM 29591.726562 1710861892.1028
MEM 29591.726562 1710861892.2040
MEM 29591.726562 1710861892.3050
MEM 29591.726562 1710861892.4058
MEM 29591.726562 1710861892.5066
MEM 29591.726562 1710861892.6071
MEM 29591.726562 1710861892.7081
MEM 29591.726562 1710861892.8087
MEM 29591.726562 1710861892.9093
MEM 29591.726562 1710861893.0102
MEM 29591.726562 1710861893.1106
MEM 29591.726562 1710861893.2111
MEM 29591.726562 1710861893.3116
MEM 29591.726562 1710861893.4121
MEM 29591.726562 1710861893.5125
MEM 29591.726562 1710861893.6135
MEM 29591.726562 1710861893.7144
MEM 29591.726562 1710861893.8149
MEM 29591.726562 1710861893.9160
MEM 29591.726562 1710861894.0166
MEM 29591.726562 1710861894.1171
MEM 29591.726562 1710861894.2176
MEM 29591.726562 1710861894.3182
MEM 29591.726562 1710861894.4192
MEM 29591.726562 1710861894.5200
MEM 29591.726562 1710861894.6205
MEM 29591.726562 1710861894.7209
MEM 29591.726562 1710861894.8214
MEM 29591.726562 1710861894.9219
MEM 29591.726562 1710861895.0225
MEM 29591.726562 1710861895.1230
MEM 29591.726562 1710861895.2235
MEM 29591.726562 1710861895.3240
MEM 29591.726562 1710861895.4245
MEM 29591.726562 1710861895.5256
MEM 29591.726562 1710861895.6262
MEM 29591.726562 1710861895.7273
MEM 29591.726562 1710861895.8279
MEM 29591.726562 1710861895.9284
MEM 29591.726562 1710861896.0289
MEM 29591.726562 1710861896.1294
MEM 29591.726562 1710861896.2305
MEM 29591.726562 1710861896.3312
MEM 29591.726562 1710861896.4324
MEM 29591.726562 1710861896.5331
MEM 29591.726562 1710861896.6340
MEM 29591.726562 1710861896.7345
MEM 29591.726562 1710861896.8350
MEM 29591.726562 1710861896.9354
MEM 29591.726562 1710861897.0359
MEM 29591.726562 1710861897.1363
MEM 29591.726562 1710861897.2367
MEM 29591.726562 1710861897.3372
MEM 29591.726562 1710861897.4380
MEM 29591.726562 1710861897.5385
MEM 29591.726562 1710861897.6390
MEM 29591.726562 1710861897.7396
MEM 29591.726562 1710861897.8401
MEM 29591.726562 1710861897.9406
MEM 29591.726562 1710861898.0411
MEM 29591.726562 1710861898.1416
MEM 29591.726562 1710861898.2426
MEM 29591.726562 1710861898.3432
MEM 29591.726562 1710861898.4437
MEM 29591.726562 1710861898.5442
MEM 29591.726562 1710861898.6447
MEM 29591.726562 1710861898.7452
MEM 29591.726562 1710861898.8456
MEM 29591.726562 1710861898.9461
MEM 29591.726562 1710861899.0466
MEM 29591.726562 1710861899.1472
MEM 29591.726562 1710861899.2477
MEM 29591.726562 1710861899.3481
MEM 29591.726562 1710861899.4486
MEM 29591.726562 1710861899.5491
MEM 29591.726562 1710861899.6496
MEM 29591.726562 1710861899.7501
MEM 29591.726562 1710861899.8511
MEM 29591.726562 1710861899.9517
MEM 29591.726562 1710861900.0525
MEM 29591.726562 1710861900.1531
MEM 29591.726562 1710861900.2542
MEM 29591.726562 1710861900.3547
MEM 29591.726562 1710861900.4552
MEM 29591.726562 1710861900.5556
MEM 29591.726562 1710861900.6561
MEM 29591.726562 1710861900.7567
MEM 29591.726562 1710861900.8573
MEM 29591.726562 1710861900.9580
MEM 29591.726562 1710861901.0588
MEM 29591.726562 1710861901.1593
MEM 29591.726562 1710861901.2598
MEM 29591.726562 1710861901.3603
MEM 29591.726562 1710861901.4608
MEM 29591.726562 1710861901.5616
MEM 29591.726562 1710861901.6628
MEM 29591.726562 1710861901.7634
MEM 29591.726562 1710861901.8644
MEM 29591.726562 1710861901.9649
MEM 29591.726562 1710861902.0659
MEM 29591.726562 1710861902.1665
MEM 29591.726562 1710861902.2670
MEM 29591.726562 1710861902.3675
MEM 29591.726562 1710861902.4680
MEM 29591.726562 1710861902.5684
MEM 29591.726562 1710861902.6689
MEM 29591.726562 1710861902.7695
MEM 29591.726562 1710861902.8703
MEM 29591.726562 1710861902.9714
MEM 29591.726562 1710861903.0720
MEM 29591.726562 1710861903.1725
MEM 29591.726562 1710861903.2731
MEM 29591.726562 1710861903.3736
MEM 29591.726562 1710861903.4740
MEM 29591.726562 1710861903.5749
MEM 29591.726562 1710861903.6755
MEM 29591.726562 1710861903.7760
MEM 29591.726562 1710861903.8765
MEM 29591.726562 1710861903.9778
MEM 29591.726562 1710861904.0783
MEM 29591.726562 1710861904.1788
MEM 29591.726562 1710861904.2797
MEM 29591.726562 1710861904.3804
MEM 29591.726562 1710861904.4816
MEM 29591.726562 1710861904.5823
MEM 29591.726562 1710861904.6829
MEM 29591.726562 1710861904.7834
MEM 29591.726562 1710861904.8839
MEM 29591.726562 1710861904.9845
MEM 29591.726562 1710861905.0855
MEM 29591.726562 1710861905.1860
MEM 29591.726562 1710861905.2864
MEM 29591.726562 1710861905.3871
MEM 29591.726562 1710861905.4876
MEM 29591.726562 1710861905.5882
MEM 29591.726562 1710861905.6886
MEM 29591.726562 1710861905.7897
MEM 29591.726562 1710861905.8904
MEM 29591.726562 1710861905.9909
MEM 29591.726562 1710861906.0915
MEM 29591.726562 1710861906.1921
MEM 29591.726562 1710861906.2930
MEM 29591.726562 1710861906.3937
MEM 29591.726562 1710861906.4942
MEM 29591.726562 1710861906.5948
MEM 29591.726562 1710861906.6960
MEM 29591.726562 1710861906.7965
MEM 29591.726562 1710861906.8976
MEM 29591.726562 1710861906.9983
MEM 29591.726562 1710861907.0993
MEM 29591.726562 1710861907.1998
MEM 29591.726562 1710861907.3009
MEM 29591.726562 1710861907.4018
MEM 29591.726562 1710861907.5030
MEM 29591.726562 1710861907.6040
MEM 29591.726562 1710861907.7046
MEM 29591.726562 1710861907.8051
MEM 29591.726562 1710861907.9056
MEM 29591.726562 1710861908.0061
MEM 29591.726562 1710861908.1073
MEM 29591.726562 1710861908.2085
MEM 29591.726562 1710861908.3092
MEM 29591.726562 1710861908.4103
MEM 29591.726562 1710861908.5109
MEM 29591.726562 1710861908.6113
MEM 29591.726562 1710861908.7124
MEM 29591.726562 1710861908.8134
MEM 29591.726562 1710861908.9146
MEM 29591.726562 1710861909.0152
MEM 29591.726562 1710861909.1164
MEM 29591.726562 1710861909.2177
MEM 29591.726562 1710861909.3188
MEM 29591.726562 1710861909.4196
MEM 29591.726562 1710861909.5200
MEM 29591.726562 1710861909.6205
MEM 29591.726562 1710861909.7210
MEM 29591.726562 1710861909.8214
MEM 29591.726562 1710861909.9222
MEM 29591.726562 1710861910.0228
MEM 29591.726562 1710861910.1239
MEM 29591.726562 1710861910.2244
MEM 29591.726562 1710861910.3253
MEM 29591.726562 1710861910.4264
MEM 29591.726562 1710861910.5270
MEM 29591.726562 1710861910.6275
MEM 29591.726562 1710861910.7281
MEM 29591.726562 1710861910.8287
MEM 29591.726562 1710861910.9295
MEM 29591.726562 1710861911.0308
MEM 29591.726562 1710861911.1320
MEM 29591.726562 1710861911.2325
MEM 29591.726562 1710861911.3329
MEM 29591.726562 1710861911.4341
MEM 29591.726562 1710861911.5346
MEM 29591.726562 1710861911.6356
MEM 29591.726562 1710861911.7364
MEM 29591.726562 1710861911.8369
MEM 29591.726562 1710861911.9375
MEM 29591.726562 1710861912.0387
MEM 29591.726562 1710861912.1395
MEM 29591.726562 1710861912.2406
MEM 29591.726562 1710861912.3412
MEM 29591.726562 1710861912.4417
MEM 29591.726562 1710861912.5423
MEM 29591.726562 1710861912.6431
MEM 29591.726562 1710861912.7437
MEM 29591.726562 1710861912.8442
MEM 29591.726562 1710861912.9448
MEM 29591.726562 1710861913.0454
MEM 29591.726562 1710861913.1458
MEM 29591.726562 1710861913.2468
MEM 29591.726562 1710861913.3477
MEM 29591.726562 1710861913.4485
MEM 29591.726562 1710861913.5490
MEM 29591.726562 1710861913.6501
MEM 29591.726562 1710861913.7507
MEM 29591.726562 1710861913.8513
MEM 29591.726562 1710861913.9523
MEM 29591.726562 1710861914.0531
MEM 29591.726562 1710861914.1538
MEM 29591.726562 1710861914.2548
MEM 29591.726562 1710861914.3552
MEM 29591.726562 1710861914.4557
MEM 29591.726562 1710861914.5562
MEM 29591.734375 1710861914.6567
MEM 29591.734375 1710861914.7579
MEM 29591.734375 1710861914.8590
MEM 29591.734375 1710861914.9599
MEM 29591.734375 1710861915.0603
MEM 29591.734375 1710861915.1608
MEM 29591.734375 1710861915.2621
MEM 29591.734375 1710861915.3632
MEM 29591.734375 1710861915.4643
MEM 29591.734375 1710861915.5652
MEM 29591.734375 1710861915.6658
MEM 29591.734375 1710861915.7667
MEM 29591.734375 1710861915.8677
MEM 29591.734375 1710861915.9682
MEM 29591.734375 1710861916.0686
MEM 29591.734375 1710861916.1691
MEM 29591.734375 1710861916.2701
MEM 29591.734375 1710861916.3706
MEM 29591.734375 1710861916.4710
MEM 29591.734375 1710861916.5717
MEM 29591.734375 1710861916.6723
MEM 29591.734375 1710861916.7728
MEM 29591.734375 1710861916.8733
MEM 29591.734375 1710861916.9738
MEM 29591.734375 1710861917.0743
MEM 29591.734375 1710861917.1747
MEM 29591.734375 1710861917.2753
MEM 29591.734375 1710861917.3758
MEM 29591.734375 1710861917.4764
MEM 29591.734375 1710861917.5770
MEM 29591.734375 1710861917.6776
MEM 29591.734375 1710861917.7781
MEM 29591.734375 1710861917.8788
MEM 29591.734375 1710861917.9794
MEM 29591.734375 1710861918.0801
MEM 29591.734375 1710861918.1806
MEM 29591.734375 1710861918.2812
MEM 29591.734375 1710861918.3819
MEM 29591.734375 1710861918.4826
MEM 29592.089844 1710861918.5830
MEM 29592.089844 1710861918.6840
MEM 29592.089844 1710861918.7844
MEM 29592.093750 1710861918.8850
MEM 29592.093750 1710861918.9860
MEM 29592.093750 1710861919.0865
MEM 29592.093750 1710861919.1870
MEM 29592.093750 1710861919.2876
MEM 29592.093750 1710861919.3883
MEM 29592.093750 1710861919.4894
MEM 29592.093750 1710861919.5899
MEM 29592.093750 1710861919.6907
MEM 29592.093750 1710861919.7912
MEM 29592.093750 1710861919.8922
MEM 29592.093750 1710861919.9926
MEM 29592.093750 1710861920.0931
MEM 29592.093750 1710861920.1934
MEM 29592.093750 1710861920.2937
MEM 29592.093750 1710861920.3940
MEM 29592.093750 1710861920.4944
MEM 29592.093750 1710861920.5949
MEM 29592.093750 1710861920.6953
MEM 29592.558594 1710861920.7956
MEM 29592.347656 1710861920.8960
MEM 29592.093750 1710861920.9964
MEM 29592.093750 1710861921.0969
MEM 29592.093750 1710861921.1973
MEM 29592.093750 1710861921.2979
MEM 29592.093750 1710861921.3983
MEM 29592.093750 1710861921.4988
MEM 29592.183594 1710861921.5993
MEM 29592.183594 1710861921.6998
MEM 29592.183594 1710861921.8004
MEM 29592.183594 1710861921.9008
MEM 29592.183594 1710861922.0014
MEM 29592.183594 1710861922.1021
MEM 29592.183594 1710861922.2027
MEM 29592.183594 1710861922.3036
MEM 29592.183594 1710861922.4041
MEM 29592.183594 1710861922.5044
MEM 29592.183594 1710861922.6049
MEM 29592.183594 1710861922.7059
MEM 29592.183594 1710861922.8064
MEM 29592.183594 1710861922.9070
MEM 29592.183594 1710861923.0074
MEM 29592.183594 1710861923.1079
MEM 29592.183594 1710861923.2083
MEM 29592.183594 1710861923.3088
MEM 29592.183594 1710861923.4092
MEM 29592.183594 1710861923.5101
MEM 29592.183594 1710861923.6106
MEM 29592.183594 1710861923.7111
MEM 29592.183594 1710861923.8120
MEM 29592.183594 1710861923.9127
MEM 29592.183594 1710861924.0139
MEM 29592.183594 1710861924.1144
MEM 29592.183594 1710861924.2148
MEM 29592.183594 1710861924.3153
MEM 29592.183594 1710861924.4158
MEM 29592.183594 1710861924.5163
MEM 29592.183594 1710861924.6168
MEM 29592.183594 1710861924.7174
MEM 29592.183594 1710861924.8181
MEM 29592.183594 1710861924.9185
MEM 29592.183594 1710861925.0188
MEM 29592.183594 1710861925.1192
MEM 29592.953125 1710861925.2195
MEM 29592.183594 1710861925.3198
MEM 29592.183594 1710861925.4202
MEM 29592.183594 1710861925.5206
MEM 29592.183594 1710861925.6211
MEM 29592.183594 1710861925.7220
MEM 29592.183594 1710861925.8225
MEM 29592.183594 1710861925.9232
MEM 29592.183594 1710861926.0236
MEM 29592.183594 1710861926.1241
MEM 29592.183594 1710861926.2248
MEM 29592.183594 1710861926.3253
MEM 29592.183594 1710861926.4258
MEM 29592.183594 1710861926.5262
MEM 29592.183594 1710861926.6267
MEM 29592.183594 1710861926.7271
MEM 29592.183594 1710861926.8277
MEM 29592.183594 1710861926.9284
MEM 29592.183594 1710861927.0289
MEM 29592.183594 1710861927.1293
MEM 29592.183594 1710861927.2297
MEM 29592.937500 1710861927.3301
MEM 29592.183594 1710861927.4306
MEM 29592.183594 1710861927.5311
MEM 29592.183594 1710861927.6316
MEM 29592.183594 1710861927.7320
MEM 29592.183594 1710861927.8325
MEM 29592.183594 1710861927.9331
MEM 29592.183594 1710861928.0340
MEM 29592.183594 1710861928.1350
MEM 29592.183594 1710861928.2354
MEM 29592.183594 1710861928.3358
MEM 29592.183594 1710861928.4362
MEM 29592.183594 1710861928.5366
MEM 29592.183594 1710861928.6373
MEM 29592.183594 1710861928.7378
MEM 29592.183594 1710861928.8383
MEM 29592.183594 1710861928.9389
MEM 29592.183594 1710861929.0394
MEM 29592.183594 1710861929.1405
MEM 29592.183594 1710861929.2411
MEM 29592.183594 1710861929.3416
MEM 29592.183594 1710861929.4420
MEM 29592.183594 1710861929.5424
MEM 29592.183594 1710861929.6429
MEM 29592.183594 1710861929.7435
MEM 29592.183594 1710861929.8444
MEM 29592.183594 1710861929.9450
MEM 29592.183594 1710861930.0459
MEM 29592.183594 1710861930.1464
MEM 29592.183594 1710861930.2470
MEM 29593.437500 1710861930.3474
MEM 29592.183594 1710861930.4479
MEM 29592.183594 1710861930.5483
MEM 29592.183594 1710861930.6488
MEM 29592.183594 1710861930.7492
MEM 29592.183594 1710861930.8495
MEM 29592.183594 1710861930.9499
MEM 29592.183594 1710861931.0509
MEM 29592.183594 1710861931.1517
MEM 29592.183594 1710861931.2522
MEM 29592.183594 1710861931.3526
MEM 29592.183594 1710861931.4531
MEM 29592.183594 1710861931.5542
MEM 29592.183594 1710861931.6547
MEM 29592.183594 1710861931.7552
MEM 29592.183594 1710861931.8557
MEM 29592.183594 1710861931.9564
MEM 29592.183594 1710861932.0574
MEM 29592.183594 1710861932.1579
MEM 29592.183594 1710861932.2586
MEM 29592.183594 1710861932.3591
MEM 29592.183594 1710861932.4597
MEM 29593.187500 1710861932.5602
MEM 29592.183594 1710861932.6607
MEM 29592.933594 1710861932.7612
MEM 29592.183594 1710861932.8617
MEM 29592.183594 1710861932.9626
MEM 29592.183594 1710861933.0638
MEM 29592.183594 1710861933.1644
MEM 29592.183594 1710861933.2650
MEM 29592.183594 1710861933.3655
MEM 29592.183594 1710861933.4659
MEM 29592.183594 1710861933.5665
MEM 29592.183594 1710861933.6670
MEM 29592.183594 1710861933.7675
MEM 29593.187500 1710861933.8679
MEM 29592.183594 1710861933.9682
MEM 29592.183594 1710861934.0685
MEM 29593.726562 1710861934.1690
MEM 29592.183594 1710861934.2694
MEM 29592.183594 1710861934.3699
MEM 29592.183594 1710861934.4711
MEM 29592.183594 1710861934.5723
MEM 29592.183594 1710861934.6728
MEM 29592.183594 1710861934.7734
MEM 29592.183594 1710861934.8739
MEM 29592.183594 1710861934.9744
MEM 29592.183594 1710861935.0750
MEM 29592.183594 1710861935.1753
MEM 29593.468750 1710861935.2757
MEM 29592.183594 1710861935.3762
MEM 29592.183594 1710861935.4767
MEM 29592.183594 1710861935.5771
MEM 29592.183594 1710861935.6776
MEM 29592.953125 1710861935.7781
MEM 29592.183594 1710861935.8785
MEM 29592.183594 1710861935.9790
MEM 29592.183594 1710861936.0794
MEM 29592.183594 1710861936.1798
MEM 29592.183594 1710861936.2802
MEM 29593.437500 1710861936.3806
MEM 29592.183594 1710861936.4810
MEM 29592.183594 1710861936.5815
MEM 29593.468750 1710861936.6820
MEM 29592.183594 1710861936.7826
MEM 29592.183594 1710861936.8834
MEM 29592.183594 1710861936.9840
MEM 29592.183594 1710861937.0848
MEM 29592.183594 1710861937.1853
MEM 29592.183594 1710861937.2858
MEM 29592.183594 1710861937.3862
MEM 29592.183594 1710861937.4868
MEM 29592.183594 1710861937.5872
MEM 29592.183594 1710861937.6878
MEM 29592.183594 1710861937.7883
MEM 29592.183594 1710861937.8886
MEM 29592.183594 1710861937.9891
MEM 29592.183594 1710861938.0896
MEM 29593.945312 1710861938.1900
MEM 29594.210938 1710861938.2905
MEM 29592.183594 1710861938.3909
MEM 29592.183594 1710861938.4919
MEM 29592.183594 1710861938.5926
MEM 29592.183594 1710861938.6930
MEM 29592.183594 1710861938.7936
MEM 29592.183594 1710861938.8941
MEM 29592.183594 1710861938.9947
MEM 29592.183594 1710861939.0956
MEM 29592.183594 1710861939.1961
MEM 29593.183594 1710861939.2966
MEM 29593.933594 1710861939.3970
MEM 29592.183594 1710861939.4974
MEM 29592.183594 1710861939.5978
MEM 29593.210938 1710861939.6983
MEM 29592.183594 1710861939.7996
MEM 29592.183594 1710861939.9002
MEM 29592.183594 1710861940.0007
MEM 29592.183594 1710861940.1012
MEM 29592.183594 1710861940.2017
MEM 29592.183594 1710861940.3028
MEM 29594.492188 1710861940.4034
MEM 29592.183594 1710861940.5044
MEM 29592.183594 1710861940.6053
MEM 29592.183594 1710861940.7065
MEM 29592.183594 1710861940.8071
MEM 29592.183594 1710861940.9077
MEM 29592.183594 1710861941.0088
MEM 29594.500000 1710861941.1093
MEM 29592.183594 1710861941.2098
MEM 29592.183594 1710861941.3102
MEM 29592.183594 1710861941.4106
MEM 29592.183594 1710861941.5109
MEM 29592.953125 1710861941.6113
MEM 29592.183594 1710861941.7117
MEM 29592.183594 1710861941.8122
MEM 29592.183594 1710861941.9127
MEM 29592.183594 1710861942.0133
MEM 29592.183594 1710861942.1139
MEM 29592.183594 1710861942.2145
MEM 29592.183594 1710861942.3150
MEM 29592.183594 1710861942.4155
MEM 29592.183594 1710861942.5165
MEM 29592.183594 1710861942.6173
MEM 29592.433594 1710861942.7177
MEM 29592.953125 1710861942.8182
MEM 29592.183594 1710861942.9188
MEM 29592.183594 1710861943.0193
MEM 29592.183594 1710861943.1198
MEM 29592.183594 1710861943.2202
MEM 29592.183594 1710861943.3208
MEM 29592.183594 1710861943.4213
MEM 29592.183594 1710861943.5219
MEM 29592.183594 1710861943.6226
MEM 29592.183594 1710861943.7230
MEM 29592.937500 1710861943.8235
MEM 29592.183594 1710861943.9246
MEM 29592.183594 1710861944.0255
MEM 29592.183594 1710861944.1262
MEM 29592.183594 1710861944.2266
MEM 29592.183594 1710861944.3271
MEM 29592.183594 1710861944.4276
MEM 29592.183594 1710861944.5285
MEM 29592.183594 1710861944.6292
MEM 29593.246094 1710861944.7297
MEM 29592.183594 1710861944.8302
MEM 29592.183594 1710861944.9314
MEM 29592.183594 1710861945.0318
MEM 29592.183594 1710861945.1322
MEM 29592.183594 1710861945.2328
MEM 29592.183594 1710861945.3336
MEM 29592.183594 1710861945.4342
MEM 29592.183594 1710861945.5349
MEM 29592.183594 1710861945.6354
MEM 29592.183594 1710861945.7359
MEM 29592.183594 1710861945.8363
MEM 29592.437500 1710861945.9366
MEM 29593.468750 1710861946.0371
MEM 29593.468750 1710861946.1375
MEM 29593.953125 1710861946.2379
MEM 29592.183594 1710861946.3384
MEM 29592.183594 1710861946.4387
MEM 29592.183594 1710861946.5391
MEM 29592.183594 1710861946.6399
MEM 29592.183594 1710861946.7403
MEM 29592.183594 1710861946.8408
MEM 29592.183594 1710861946.9414
MEM 29592.183594 1710861947.0418
MEM 29592.183594 1710861947.1424
MEM 29592.183594 1710861947.2428
MEM 29592.183594 1710861947.3433
MEM 29592.183594 1710861947.4438
MEM 29592.183594 1710861947.5442
MEM 29593.468750 1710861947.6447
MEM 29593.933594 1710861947.7451
